id,id_users,id_restourant,rating
1168,1139,37750,7.7
1169,1133,37750,7.7
1170,1076,37750,8.0
1171,397,37750,10.0
1172,345,30776,8.3
1173,304,30776,9.3
1174,106,30776,7.7
1175,4677,35501,2.3
1176,3642,35501,8.7
1177,3504,35501,1.0
1178,861,35501,1.0
1179,586,35501,9.7
1180,588,35501,9.7
1181,591,35501,7.7
1182,587,35501,9.0
1183,585,35501,10.0
1184,3999,35232,5.0
1185,2928,35232,5.7
1186,1296,35232,9.0
1187,1208,35232,8.0
1188,1002,35232,8.3
1189,332,35232,9.7
1190,240,35232,9.3
1191,3286,31127,10.0
1192,13,31127,5.0
1193,2677,31127,6.7
1194,2478,31127,8.3
1195,2402,31127,8.3
1196,2327,31127,9.0
1197,2298,31127,7.3
1198,2297,31127,8.7
1199,2222,31127,7.7
1200,2218,31127,8.0
1201,853,31127,6.7
1202,2479,31127,9.0
1203,1798,31127,8.3
1204,1077,31127,8.3
1205,1071,31127,7.7
1206,1067,31127,7.7
1207,306,31127,9.0
1208,273,31127,8.3
1209,4125,40637,5.0
1210,3727,40637,2.7
1211,1802,40637,9.3
1212,1744,40637,9.3
1213,2067,40231,8.7
1214,1819,40231,4.0
1215,1151,40231,7.0
1216,2702,41810,2.0
1217,1516,41810,8.0
1218,1176,41810,8.3
1219,1429,41810,8.3
1220,1511,41810,8.3
1221,3648,30634,5.7
1222,1836,30634,1.0
1223,271,30634,10.0
1224,79,30634,7.7
1225,109,30634,8.5
1226,80,30634,9.3
1227,3943,40376,10.0
1228,3680,40376,1.0
1229,3636,40376,4.7
1230,1115,40376,9.7
1231,1237,40376,8.0
1232,1235,40376,8.3
1233,1230,40376,8.0
1234,1228,40376,8.3
1235,3673,41601,2.7
1236,2596,41601,7.0
1237,1703,41601,9.0
1238,1593,41601,10.0
1239,958,31254,4.3
1240,830,31254,10.0
1241,46,31254,8.0
1242,2271,37883,2.7
1243,1418,37883,7.7
1244,1417,37883,8.3
1245,524,37883,9.0
1246,519,37883,9.3
1247,496,37883,8.7
1248,487,37883,8.3
1249,2903,30544,7.0
1250,144,30544,7.3
1251,122,30544,6.7
1252,99,30544,8.3
1253,702,31497,6.7
1254,328,31497,8.3
1255,3652,42627,10.0
1256,2469,42627,3.7
1257,2431,42627,5.0
1258,1222,42627,8.0
1259,1702,42627,10.0
1260,1276,38270,7.7
1261,5287,34635,10.0
1262,2158,34635,6.7
1263,1640,34635,10.0
1264,1559,34635,9.3
1265,1351,34635,10.0
1266,1313,34635,9.0
1267,1039,34635,10.0
1268,2681,30547,8.7
1269,146,30547,6.7
1270,4653,41851,3.3
1271,2833,41851,8.0
1272,18,41851,10.0
1273,2163,30833,10.0
1274,1084,30833,6.3
1275,1110,30833,6.7
1276,1788,30833,8.3
1277,1775,30833,8.3
1278,337,30833,8.7
1279,3020,44800,10.0
1280,2830,41637,9.7
1281,2773,41637,9.3
1282,2028,41637,9.7
1283,613,34593,9.3
1284,449,39869,10.0
1285,577,39869,10.0
1286,974,39869,10.0
1287,515,39869,10.0
1288,638,39869,10.0
1289,660,39869,10.0
1290,654,39869,10.0
1291,4525,39543,3.0
1292,1222,36889,8.0
1293,1953,36889,8.3
1294,1110,36889,7.0
1295,850,36889,7.0
1296,1786,36889,7.3
1297,1776,36889,7.7
1298,4111,41927,10.0
1299,3209,41927,4.0
1300,2882,42180,4.3
1301,1404,42180,7.7
1302,1399,42180,8.7
1303,1398,42180,8.0
1304,1393,42180,7.7
1305,1316,42180,9.0
1306,1228,32456,7.3
1307,1236,32456,8.0
1308,1209,32456,7.0
1309,509,32456,5.0
1310,300,32456,10.0
1311,2158,37108,6.0
1312,1265,37108,10.0
1313,1162,37108,10.0
1314,1112,37108,8.0
1315,1136,37108,8.3
1316,1133,37108,7.7
1317,1035,37108,8.3
1318,66,37108,8.3
1319,1297,41618,8.0
1320,618,41618,7.3
1321,1298,41618,8.0
1322,1286,41618,8.0
1323,1299,41618,8.0
1324,26,30558,7.7
1325,180,30558,9.0
1326,4736,31051,3.7
1327,3642,31051,7.7
1328,3624,31051,5.3
1329,3623,31051,5.3
1330,2158,31051,5.7
1331,769,31051,10.0
1332,287,31051,9.0
1333,1887,41694,7.0
1334,1768,41694,8.5
1335,1740,41694,8.3
1336,1563,41694,8.7
1337,1738,41694,7.0
1338,1442,31020,8.3
1339,1426,31020,8.3
1340,1436,31020,7.0
1341,1427,31020,8.7
1342,839,31020,8.5
1343,65,31020,6.7
1344,3257,42329,8.3
1345,3153,42329,9.7
1346,1929,42329,4.3
1347,1562,42329,8.0
1348,1525,42329,8.7
1349,1555,42329,8.3
1350,1564,42329,8.0
1351,1560,42329,8.0
1352,1026,35438,8.7
1353,591,35438,8.0
1354,618,35438,7.3
1355,610,35438,8.7
1356,586,35438,7.3
1357,4696,42957,9.7
1358,3197,42957,10.0
1359,2539,42957,1.0
1360,1895,42957,7.7
1361,1894,42957,9.7
1362,1051,30712,8.3
1363,1127,30712,8.0
1364,106,30712,7.0
1365,131,30712,8.3
1366,102,30712,9.0
1367,2787,34047,10.0
1368,1942,34047,10.0
1369,945,34047,3.7
1370,1935,39703,8.7
1371,726,30529,2.3
1372,301,30529,10.0
1373,300,30529,10.0
1374,285,30529,10.0
1375,791,37690,1.0
1376,680,37690,10.0
1377,440,37690,10.0
1378,381,37690,9.7
1379,169,37690,8.0
1380,3734,43158,5.0
1381,2542,43158,5.3
1382,2063,43158,10.0
1383,1974,30573,3.0
1384,1066,30573,8.3
1385,992,30573,4.0
1386,132,30573,7.3
1387,125,30573,8.3
1388,80,30573,9.0
1389,4862,37891,5.7
1390,608,37891,4.0
1391,180,37891,8.7
1392,3226,30802,6.0
1393,2701,30802,1.0
1394,1461,30802,8.0
1395,1349,30802,6.0
1396,113,30802,8.0
1397,81,30802,9.3
1398,144,30802,7.7
1399,22,40984,6.7
1400,1078,38538,10.0
1401,1046,38538,1.0
1402,783,38538,9.5
1403,425,38538,10.0
1404,3331,43423,10.0
1405,2588,43423,3.3
1406,5107,44083,7.0
1407,3874,44083,5.3
1408,229,35505,7.0
1409,851,38720,10.0
1410,2334,39429,7.7
1411,2256,39429,7.0
1412,2202,39429,7.3
1413,2189,39429,7.7
1414,1792,39429,7.0
1415,1774,39429,8.3
1416,1730,39429,7.7
1417,2391,37020,3.0
1418,1534,37020,7.7
1419,1540,37020,8.0
1420,1045,37020,10.0
1421,1045,37020,10.0
1422,630,37020,10.0
1423,2074,43141,4.3
1424,2736,43001,1.0
1425,3176,34076,10.0
1426,1986,36907,8.7
1427,1983,36907,7.7
1428,1066,36907,8.0
1429,1295,40532,8.3
1430,1210,40532,8.3
1431,1289,40532,7.7
1432,1277,40532,9.0
1433,1275,40532,7.3
1434,3224,33939,10.0
1435,1416,33939,7.3
1436,1419,33939,7.3
1437,1417,33939,9.0
1438,614,33939,8.0
1439,1403,33939,8.0
1440,3060,44135,8.3
1441,2706,44135,8.0
1442,3094,36097,7.0
1443,1513,36097,10.0
1444,1999,31319,9.3
1445,1975,31319,9.3
1446,1462,31319,8.0
1447,1460,31319,8.3
1448,1454,31319,8.0
1449,1459,31319,8.3
1450,1268,31732,8.3
1451,1266,31732,8.7
1452,1257,31732,7.7
1453,490,31732,8.3
1454,371,31732,9.0
1455,4994,31535,5.0
1456,3527,31535,1.0
1457,1910,31535,9.0
1458,1619,31535,5.7
1459,1221,31535,1.0
1460,591,31535,9.3
1461,594,31535,8.7
1462,585,31535,8.0
1463,595,31535,8.3
1464,586,31535,9.0
1465,2667,33227,9.3
1466,2620,33227,10.0
1467,24,33227,10.0
1468,1305,33227,3.7
1469,3025,31289,8.3
1470,374,31289,8.3
1471,1419,31560,7.7
1472,1418,31560,7.7
1473,524,31560,8.7
1474,494,31560,9.0
1475,485,31560,8.3
1476,2693,40983,8.7
1477,2694,40983,8.0
1478,889,40983,10.0
1479,5384,41965,2.7
1480,4601,41965,1.0
1481,4524,41965,10.0
1482,4521,41965,1.0
1483,3960,41965,7.7
1484,3759,41965,1.0
1485,3728,41965,1.0
1486,3574,41965,10.0
1487,3573,41965,9.7
1488,3441,41965,3.7
1489,3423,41965,1.0
1490,2948,41965,3.0
1491,1988,41965,1.0
1492,1982,41965,5.7
1493,1767,41965,7.0
1494,1576,41965,9.7
1495,1502,41965,10.0
1496,1385,41965,10.0
1497,1264,41965,8.7
1498,1263,41965,8.7
1499,1260,41965,9.7
1500,1261,41965,8.3
1501,1262,41965,8.7
1502,5392,42895,1.7
1503,5096,42895,2.3
1504,5079,42895,3.0
1505,4276,42895,5.3
1506,4080,42895,9.3
1507,3425,42895,7.7
1508,3410,42895,7.3
1509,3393,42895,8.0
1510,3372,42895,7.7
1511,3332,42895,8.0
1512,3313,42895,8.0
1513,3267,42895,7.7
1514,3244,42895,7.7
1515,3234,42895,8.0
1516,3175,42895,8.0
1517,3145,42895,8.7
1518,3118,42895,10.0
1519,3117,42895,5.7
1520,3110,42895,8.3
1521,3098,42895,8.0
1522,3085,42895,9.0
1523,3012,42895,10.0
1524,3778,46438,10.0
1525,4033,46743,9.7
1526,5549,37903,7.7
1527,4817,47602,10.0
1528,4122,46567,10.0
1529,5418,42716,8.0
1530,3612,46134,9.7
1531,4047,31537,8.7
1532,4007,39122,9.0
1533,5484,47617,9.7
1534,4776,44815,9.7
1535,4229,46789,9.3
1536,5344,47320,8.0
1537,5277,47320,8.0
1538,5263,47320,9.0
1539,4737,47320,1.0
1540,4569,44471,5.7
1541,5024,38260,7.3
1542,5023,46803,1.0
1543,4868,47537,8.7
1544,4307,44937,10.0
1545,4295,44937,9.7
1546,3896,45386,1.0
1547,4861,31462,10.0
1548,2823,31462,7.0
1549,2029,41224,2.7
1550,668,40053,9.7
1551,4793,43733,6.0
1552,4981,47789,9.0
1553,3982,45483,5.0
1554,1222,42405,9.0
1555,4048,46423,10.0
1556,4507,46085,1.0
1557,2437,43571,9.7
1558,2159,43571,8.3
1559,3503,40172,5.3
1560,924,40172,10.0
1561,65,37329,8.3
1562,780,38428,10.0
1563,3472,44120,9.7
1564,4016,33620,1.0
1565,4799,33075,6.7
1566,4137,33075,5.0
1567,4644,46374,1.0
1568,4988,46645,3.0
1569,4646,37578,5.7
1570,4655,35543,1.0
1571,4047,43864,10.0
1572,3470,45775,1.0
1573,2969,43222,10.0
1574,5446,31101,10.0
1575,5057,31101,10.0
1576,284,31101,9.3
1577,162,31101,10.0
1578,3963,46453,3.3
1579,4751,41710,2.3
1580,3807,41710,10.0
1581,2757,43526,7.7
1582,183,35092,8.0
1583,3306,32261,10.0
1584,3099,31062,10.0
1585,3320,45087,10.0
1586,5069,38509,1.0
1587,1749,30938,6.7
1588,2626,39578,10.0
1589,3113,44501,8.3
1590,3756,45140,1.0
1591,33,34109,7.3
1592,2045,42898,8.0
1593,1969,42898,9.0
1594,1912,42898,9.3
1595,2511,44523,9.0
1596,2904,44668,10.0
1597,164,30721,9.0
1598,203,40624,9.7
1599,553,35340,8.7
1600,3102,36489,1.0
1601,214,32778,8.7
1602,3418,31737,10.0
1603,5032,31945,6.7
1604,340,30922,8.7
1605,5477,33408,10.0
1606,5145,33408,10.0
1607,5114,33408,10.0
1608,3621,40239,10.0
1609,750,36766,9.7
1610,2131,43381,10.0
1611,228,34156,1.0
1612,4813,32237,9.3
1613,4806,32237,8.0
1614,4803,32237,9.0
1615,3203,33009,6.7
1616,360,33009,9.0
1617,1798,30841,7.7
1618,1822,35673,2.0
1619,362,32929,8.0
1620,1665,41767,10.0
1621,3232,33822,10.0
1622,1250,41209,8.3
1623,2139,43039,10.0
1624,2036,43039,10.0
1625,1890,43039,10.0
1626,294,30978,8.7
1627,474,37583,9.3
1628,71,30560,9.3
1629,3317,35659,10.0
1630,5001,43208,3.0
1631,1793,35658,10.0
1632,399,33706,8.3
1633,3311,30843,3.0
1634,343,30762,8.7
1635,1070,41668,9.5
1636,2387,34140,9.3
1637,196,36684,9.3
1638,232,37605,7.7
1639,2180,32972,9.7
1640,302,32972,9.3
1641,360,32972,9.0
1642,4750,46991,9.7
1643,4734,46991,10.0
1644,3049,42753,9.0
1645,2635,42753,10.0
1646,3451,41970,10.0
1647,3373,41970,5.7
1648,2820,41970,8.3
1649,1633,41970,10.0
1650,1422,41970,10.0
1651,5362,42221,7.3
1652,3445,42221,10.0
1653,3386,42221,3.7
1654,2013,42221,10.0
1655,2006,42221,10.0
1656,1846,42221,9.0
1657,1842,42221,9.7
1658,1759,42221,10.0
1659,1743,42221,6.0
1660,1625,42221,10.0
1661,1603,42221,10.0
1662,1538,42221,10.0
1663,1537,42221,10.0
1664,1536,42221,10.0
1665,1518,42221,10.0
1666,1488,42221,10.0
1667,1485,42221,9.3
1668,1466,42221,10.0
1669,1222,42221,8.0
1670,1392,42221,10.0
1671,4622,45108,10.0
1672,3570,45108,10.0
1673,5323,48185,10.0
1674,5228,48185,10.0
1675,5309,48185,10.0
1676,5297,48185,10.0
1677,5294,48185,10.0
1678,5139,48185,10.0
1679,4915,48185,10.0
1680,5000,48185,10.0
1681,4732,48185,10.0
1682,5278,48185,10.0
1683,5273,48185,10.0
1684,5271,48185,10.0
1685,1003,36122,8.7
1686,1001,36122,8.7
1687,999,36122,9.0
1688,993,36122,8.7
1689,990,36122,7.7
1690,3912,40538,10.0
1691,5541,40538,10.0
1692,5506,40538,9.7
1693,5381,40538,10.0
1694,5198,40538,10.0
1695,5354,40538,10.0
1696,5113,40538,8.0
1697,5590,46052,10.0
1698,5538,46052,10.0
1699,5519,46052,10.0
1700,5380,46052,10.0
1701,5360,46052,10.0
1702,5346,46052,9.7
1703,5318,46052,10.0
1704,5266,46052,10.0
1705,5193,46052,10.0
1706,5143,46052,10.0
1707,5075,46052,9.0
1708,4980,46052,10.0
1709,4886,46052,10.0
1710,4842,46052,10.0
1711,4723,46052,10.0
1712,4685,46052,9.3
1713,4548,46052,9.7
1714,4458,46052,10.0
1715,4399,46052,9.0
1716,4334,46052,10.0
1717,4069,46052,10.0
1718,3986,46052,9.7
1719,3959,46052,9.0
1720,3857,46052,9.0
1721,3823,46052,10.0
1722,3814,46052,10.0
1723,3625,46052,10.0
1724,3599,46052,10.0
1725,3578,46052,10.0
1726,3557,46052,10.0
1727,3889,46181,10.0
1728,3788,46181,10.0
1729,3760,46181,10.0
1730,3755,46181,9.3
1731,3753,46181,9.7
1732,3752,46181,10.0
1733,3750,46181,9.3
1734,3749,46181,10.0
1735,3747,46181,10.0
1736,3746,46181,8.3
1737,3667,46181,4.7
1738,3654,46181,3.0
1739,5341,43705,10.0
1740,5319,43705,10.0
1741,2451,43705,10.0
1742,5311,43705,10.0
1743,5307,43705,9.3
1744,1587,43705,10.0
1745,5304,43705,10.0
1746,3923,43705,9.3
1747,4869,43705,9.3
1748,1668,43705,9.7
1749,3768,43705,9.3
1750,4648,43705,1.0
1751,3863,43705,10.0
1752,2994,43705,8.7
1753,3444,43754,9.0
1754,3433,43754,9.3
1755,3404,43754,9.0
1756,3394,43754,9.0
1757,3365,43754,9.3
1758,3357,43754,9.3
1759,3350,43754,9.0
1760,3336,43754,9.3
1761,3329,43754,9.0
1762,3303,43754,9.0
1763,3274,43754,10.0
1764,4536,46475,10.0
1765,4250,46475,10.0
1766,4101,46475,10.0
1767,4101,46475,10.0
1768,3976,46475,10.0
1769,3964,46475,10.0
1770,3794,46475,10.0
1771,4462,33346,10.0
1772,4294,33346,10.0
1773,1806,33346,10.0
1774,1805,33346,9.0
1775,1804,33346,10.0
1776,923,33346,10.0
1777,856,33346,10.0
1778,256,33346,9.3
1779,5201,43435,10.0
1780,5050,43435,10.0
1781,4296,43435,10.0
1782,5115,43435,10.0
1783,4448,43435,10.0
1784,5076,43435,10.0
1785,4367,43435,10.0
1786,4333,43435,9.7
1787,4321,43435,9.0
1788,4296,43435,9.3
1789,4296,43435,10.0
1790,4388,43435,9.3
1791,4270,43435,8.7
1792,3717,45825,10.0
1793,3711,45825,10.0
1794,3709,45825,10.0
1795,3710,45825,10.0
1796,3708,45825,10.0
1797,3706,45825,10.0
1798,3707,45825,9.0
1799,3705,45825,10.0
1800,3704,45825,9.3
1801,3702,45825,10.0
1802,3703,45825,10.0
1803,3701,45825,10.0
1804,3700,45825,10.0
1805,3641,45825,10.0
1806,3640,45825,10.0
1807,3639,45825,10.0
1808,3590,45825,1.3
1809,5379,46157,10.0
1810,4743,46157,10.0
1811,2096,46157,10.0
1812,4237,46157,10.0
1813,2040,46157,10.0
1814,4049,46157,10.0
1815,2272,46157,10.0
1816,3988,46157,10.0
1817,30,46157,10.0
1818,3803,46157,10.0
1819,3796,46157,10.0
1820,5308,44391,10.0
1821,5159,44391,10.0
1822,4556,44391,10.0
1823,4400,44391,10.0
1824,3849,44391,10.0
1825,3790,44391,10.0
1826,3777,44391,10.0
1827,3179,44391,10.0
1828,3080,44391,9.7
1829,2450,44391,10.0
1830,3399,44391,10.0
1831,3229,44391,10.0
1832,3219,44391,10.0
1833,3216,44391,10.0
1834,3212,44391,10.0
1835,3201,44391,10.0
1836,3196,44391,10.0
1837,3193,44391,10.0
1838,3187,44391,10.0
1839,3180,44391,10.0
1840,3170,44391,10.0
1841,3162,44391,10.0
1842,3155,44391,10.0
1843,3141,44391,10.0
1844,3138,44391,10.0
1845,3129,44391,10.0
1846,3105,44391,10.0
1847,3096,44391,10.0
1848,3093,44391,10.0
1849,3091,44391,10.0
1850,3083,44391,10.0
1851,3076,44391,10.0
1852,3068,44391,10.0
1853,3053,44391,10.0
1854,3052,44391,10.0
1855,3048,44391,10.0
1856,3037,44391,10.0
1857,3036,44391,10.0
1858,3032,44391,10.0
1859,3022,44391,9.7
1860,3017,44391,10.0
1861,3014,44391,10.0
1862,3013,44391,10.0
1863,3008,44391,10.0
1864,3001,44391,10.0
1865,2996,44391,10.0
1866,2986,44391,10.0
1867,2888,44391,10.0
1868,2810,44391,10.0
1869,2712,44391,10.0
1870,5570,43916,10.0
1871,4832,43916,10.0
1872,4387,43916,10.0
1873,4011,43916,10.0
1874,3478,43916,10.0
1875,3407,43916,10.0
1876,3252,43916,10.0
1877,3218,43916,10.0
1878,3217,43916,10.0
1879,3211,43916,10.0
1880,3207,43916,10.0
1881,3195,43916,10.0
1882,3185,43916,10.0
1883,3179,43916,10.0
1884,2031,43916,10.0
1885,3169,43916,10.0
1886,3161,43916,10.0
1887,3154,43916,10.0
1888,3143,43916,10.0
1889,3137,43916,10.0
1890,3128,43916,10.0
1891,3123,43916,10.0
1892,3121,43916,10.0
1893,3104,43916,10.0
1894,3082,43916,10.0
1895,3075,43916,10.0
1896,3067,43916,10.0
1897,3051,43916,10.0
1898,3047,43916,10.0
1899,3036,43916,10.0
1900,3032,43916,10.0
1901,3017,43916,10.0
1902,3005,43916,10.0
1903,2864,43916,10.0
1904,2795,43916,10.0
1905,2630,43916,10.0
1906,2591,43916,10.0
1907,2494,43916,10.0
1908,5605,30887,9.0
1909,5579,30887,8.7
1910,5577,30887,8.3
1911,5554,30887,8.3
1912,5529,30887,7.7
1913,5500,30887,8.3
1914,5481,30887,8.0
1915,5412,30887,7.7
1916,5364,30887,8.3
1917,5351,30887,8.0
1918,5331,30887,8.3
1919,5298,30887,8.7
1920,5280,30887,8.7
1921,5260,30887,8.0
1922,5227,30887,7.7
1923,5191,30887,8.0
1924,4922,30887,7.3
1925,4850,30887,9.0
1926,4816,30887,8.7
1927,4780,30887,7.3
1928,4735,30887,8.7
1929,4640,30887,7.0
1930,4572,30887,7.7
1931,4527,30887,8.0
1932,4501,30887,7.0
1933,4451,30887,8.0
1934,4422,30887,7.7
1935,4391,30887,8.0
1936,4266,30887,7.3
1937,4213,30887,8.0
1938,4173,30887,8.3
1939,4134,30887,7.3
1940,4083,30887,8.0
1941,3994,30887,8.0
1942,3895,30887,7.7
1943,3714,30887,7.0
1944,3632,30887,8.0
1945,3610,30887,7.3
1946,3516,30887,7.7
1947,3467,30887,8.0
1948,3427,30887,8.0
1949,3119,30887,7.7
1950,2979,30887,7.7
1951,2932,30887,7.3
1952,2877,30887,8.0
1953,2854,30887,8.0
1954,2838,30887,7.3
1955,2796,30887,7.7
1956,2767,30887,7.3
1957,2725,30887,7.3
1958,2662,30887,7.7
1959,2640,30887,7.0
1960,2624,30887,7.3
1961,2577,30887,8.0
1962,2512,30887,7.0
1963,2488,30887,7.7
1964,2406,30887,8.0
1965,2374,30887,7.3
1966,2250,30887,7.7
1967,1968,30887,7.3
1968,1931,30887,7.0
1969,1884,30887,8.0
1970,1870,30887,8.3
1971,1849,30887,7.0
1972,1824,30887,7.0
1973,1809,30887,7.7
1974,1736,30887,7.3
1975,1723,30887,7.0
1976,1649,30887,8.3
1977,1499,30887,8.0
1978,1173,30887,8.3
1979,949,30887,8.0
1980,939,30887,8.7
1981,883,30887,8.3
1982,828,30887,8.0
1983,796,30887,8.3
1984,761,30887,9.0
1985,684,30887,8.7
1986,635,30887,8.3
1987,561,30887,8.7
1988,531,30887,9.0
1989,469,30887,8.3
1990,426,30887,8.3
1991,408,30887,9.0
1992,395,30887,9.3
1993,368,30887,9.7
1994,334,30887,9.3
1995,5606,39199,9.0
1996,5586,39199,9.0
1997,5559,39199,8.3
1998,5534,39199,7.7
1999,5505,39199,8.0
2000,5482,39199,8.3
2001,5413,39199,8.0
2002,5369,39199,7.7
2003,5353,39199,8.0
2004,5326,39199,8.3
2005,5295,39199,8.3
2006,5284,39199,8.0
2007,5251,39199,8.0
2008,5232,39199,7.7
2009,5194,39199,8.0
2010,4917,39199,7.3
2011,4856,39199,9.0
2012,4818,39199,9.0
2013,4771,39199,7.0
2014,4744,39199,8.7
2015,4683,39199,8.0
2016,4630,39199,7.0
2017,4589,39199,7.7
2018,4535,39199,8.0
2019,4499,39199,7.0
2020,4440,39199,7.7
2021,4418,39199,8.0
2022,4392,39199,7.0
2023,4338,39199,8.0
2024,4256,39199,7.7
2025,4220,39199,8.0
2026,4188,39199,8.0
2027,4171,39199,9.0
2028,2020,39199,10.0
2029,2012,39199,10.0
2030,1877,39199,9.3
2031,1589,39199,8.0
2032,1577,39199,7.3
2033,1554,39199,6.0
2034,1539,39199,7.7
2035,1508,39199,7.3
2036,1504,39199,7.0
2037,1492,39199,7.3
2038,1465,39199,7.0
2039,1394,39199,9.3
2040,1372,39199,9.0
2041,1360,39199,8.0
2042,4604,46784,8.3
2043,2649,42022,10.0
2044,2176,42022,4.3
2045,1955,42022,10.0
2046,4989,47708,10.0
2047,4959,47708,5.3
2048,4468,41308,1.0
2049,4378,41308,10.0
2050,3415,41308,10.0
2051,3370,41308,10.0
2052,2257,41308,10.0
2053,1344,41308,9.0
2054,505,41308,10.0
2055,300,34847,8.7
2056,2379,34512,8.0
2057,2990,34512,8.3
2058,498,34512,8.7
2059,375,34512,9.7
2060,4476,36282,8.7
2061,4473,36282,10.0
2062,2849,36282,10.0
2063,3024,36282,8.7
2064,2639,36282,10.0
2065,1244,34049,8.7
2066,1213,34049,8.3
2067,1214,34049,8.7
2068,557,34049,8.0
2069,381,34049,8.3
2070,2052,42102,8.3
2071,2051,42102,7.7
2072,241,33606,8.3
2073,218,33606,8.7
2074,5104,31998,7.7
2075,3306,31998,10.0
2076,3980,31998,10.0
2077,3492,31998,10.0
2078,2212,31998,10.0
2079,2186,31998,10.0
2080,1919,31998,10.0
2081,1008,31998,10.0
2082,1623,31998,10.0
2083,1490,31998,10.0
2084,580,31998,10.0
2085,489,31998,8.7
2086,4851,35931,10.0
2087,1771,35931,10.0
2088,1756,35931,10.0
2089,1724,35931,10.0
2090,5563,46808,3.0
2091,5414,46808,3.3
2092,5267,46808,10.0
2093,1684,46808,6.3
2094,5134,46808,5.7
2095,4916,46808,10.0
2096,4878,46808,10.0
2097,4834,46808,10.0
2098,4731,46808,8.0
2099,4591,46808,1.0
2100,4480,46808,4.0
2101,4395,46808,10.0
2102,4395,46808,10.0
2103,5398,31324,5.0
2104,4911,31324,1.3
2105,3542,31324,5.7
2106,3523,31324,7.3
2107,3494,31324,10.0
2108,3362,31324,10.0
2109,1754,31324,10.0
2110,2192,31324,10.0
2111,3439,31324,10.0
2112,2824,31324,10.0
2113,2657,31324,10.0
2114,2919,31324,10.0
2115,854,31324,10.0
2116,3250,31324,9.3
2117,3148,31324,10.0
2118,3225,31324,10.0
2119,3171,31324,10.0
2120,3166,31324,10.0
2121,3148,31324,10.0
2122,3147,31324,10.0
2123,3120,31324,10.0
2124,3109,31324,10.0
2125,3072,31324,10.0
2126,3030,31324,10.0
2127,3002,31324,10.0
2128,2644,31324,10.0
2129,3007,31324,10.0
2130,3003,31324,10.0
2131,2931,31324,10.0
2132,1900,31324,10.0
2133,2869,31324,10.0
2134,2860,31324,10.0
2135,2859,31324,10.0
2136,2312,31324,10.0
2137,2824,31324,10.0
2138,2802,31324,8.7
2139,2774,31324,9.3
2140,2637,31324,9.7
2141,2657,31324,10.0
2142,854,31324,10.0
2143,2633,31324,9.7
2144,2585,31324,10.0
2145,2430,31324,10.0
2146,2436,31324,10.0
2147,2564,31324,10.0
2148,2529,31324,10.0
2149,2527,31324,10.0
2150,2449,31324,10.0
2151,2435,31324,9.5
2152,2414,31324,10.0
2153,2335,31324,10.0
2154,2344,31324,8.5
2155,2182,31324,10.0
2156,2245,31324,10.0
2157,2192,31324,10.0
2158,2188,31324,10.0
2159,2174,31324,10.0
2160,2172,31324,10.0
2161,2155,31324,10.0
2162,2140,31324,10.0
2163,2130,31324,5.0
2164,2003,31324,10.0
2165,2055,31324,10.0
2166,1992,31324,10.0
2167,1880,31324,9.3
2168,1963,31324,9.7
2169,1845,31324,10.0
2170,1899,31324,10.0
2171,1940,31324,10.0
2172,1921,31324,10.0
2173,1920,31324,10.0
2174,662,31324,10.0
2175,1875,31324,9.7
2176,1648,31324,10.0
2177,1801,31324,10.0
2178,1811,31324,10.0
2179,1797,31324,10.0
2180,1796,31324,10.0
2181,1777,31324,10.0
2182,1608,31324,10.0
2183,848,31324,10.0
2184,1700,31324,9.3
2185,1697,31324,10.0
2186,1676,31324,9.7
2187,1656,31324,9.5
2188,1645,31324,10.0
2189,1622,31324,10.0
2190,1542,31324,10.0
2191,1541,31324,10.0
2192,1528,31324,10.0
2193,1497,31324,10.0
2194,1493,31324,10.0
2195,27,31324,10.0
2196,1443,31324,10.0
2197,1425,31324,10.0
2198,1389,31324,10.0
2199,1353,31324,10.0
2200,1200,31324,9.7
2201,1337,31324,10.0
2202,1312,31324,10.0
2203,1259,31324,10.0
2204,1254,31324,10.0
2205,1223,31324,10.0
2206,1200,31324,10.0
2207,1146,31324,10.0
2208,1066,31324,8.0
2209,1061,31324,9.7
2210,1025,31324,10.0
2211,1000,31324,10.0
2212,980,31324,10.0
2213,963,31324,10.0
2214,946,31324,10.0
2215,838,31324,10.0
2216,937,31324,10.0
2217,922,31324,10.0
2218,917,31324,10.0
2219,854,31324,10.0
2220,129,30940,8.0
2221,88,30940,8.7
2222,66,30940,8.3
2223,5530,44530,8.0
2224,4620,44530,9.7
2225,3517,44530,9.3
2226,3152,44530,9.0
2227,2062,44530,9.7
2228,3282,44530,8.0
2229,3213,44530,9.7
2230,1970,44530,9.7
2231,1862,44530,10.0
2232,766,44530,9.7
2233,1478,44530,10.0
2234,1488,44530,9.7
2235,1475,44530,9.7
2236,859,44530,9.5
2237,2920,44530,10.0
2238,1935,44530,10.0
2239,1695,44530,9.7
2240,1500,44530,9.7
2241,5289,46601,10.0
2242,4279,46601,10.0
2243,4236,46601,10.0
2244,3397,37875,9.3
2245,1276,37875,10.0
2246,4384,45193,10.0
2247,4006,45193,10.0
2248,3028,30980,8.0
2249,3029,30980,8.7
2250,1817,30980,8.3
2251,4033,30509,9.7
2252,1496,30509,1.0
2253,1295,30509,6.3
2254,591,30509,8.3
2255,124,30509,10.0
2256,111,30509,8.0
